ID,Lon,Lat,gfdl-esm2g,canesm2,cnrm-cm5,csiro-mk3-6-0,inmcm4,miroc5,mpi-esm-lr,mri-cgcm3,ccsm4,noresm1-m,bcc-csm1-1,ipsl-cm5a-lr,ipsl-cm5a-mr,gfdl-cm3,gfdl-esm2m
231,-85.6250,13.3750,60.0333,70.6333,67.2667,60.0667,70.5667,68.8000,73.9000,76.2667,61.9000,64.7334,71.4333,57.8667,57.1666,60.6667,59.9333
241,-89.8750,13.6250,70.5333,81.3333,83.2000,80.0666,68.6000,76.4667,78.5000,70.8333,71.8666,75.2667,67.2333,87.7666,66.3334,78.3000,77.8000
242,-89.6250,13.6250,64.7334,75.2666,73.5667,68.6000,67.3000,70.3667,70.6667,68.7334,69.8666,66.9333,60.7000,79.2667,60.3667,69.1333,73.6000
243,-89.3750,13.6250,62.2666,72.5000,65.9333,62.5666,65.4666,70.0334,67.7000,63.7334,64.7000,60.2667,59.1000,68.8333,58.5000,62.6333,62.9334
244,-89.1250,13.6250,64.8333,71.6333,61.0667,59.6000,65.9667,66.8000,64.9000,64.3666,64.7000,59.8666,59.3000,68.8334,54.8666,61.6667,62.4000
245,-88.8750,13.6250,69.9333,74.2333,70.2667,63.7000,68.7000,70.2333,72.4000,66.6333,66.3666,61.9667,61.5333,71.4000,61.7333,65.0333,66.8000
246,-88.6250,13.6250,70.2000,79.2667,68.9334,63.3000,76.4666,71.9667,77.7333,69.8000,68.2333,63.3333,64.3000,71.4667,64.2334,69.0333,67.0000
247,-88.3750,13.6250,75.9000,82.1666,71.7333,72.6667,79.0667,73.0667,80.2666,71.1000,67.1333,67.0333,64.4000,75.2000,72.2334,74.2333,69.3667
248,-88.1250,13.6250,76.1667,87.1000,78.1667,79.6333,81.7000,78.4666,81.4000,74.7666,70.2000,73.8666,73.7333,75.4667,77.4333,81.5000,70.8667
249,-87.8750,13.6250,81.0000,89.2667,78.8000,84.0000,86.9666,80.4000,88.3334,85.1666,77.9000,79.6000,82.9333,77.0334,79.4333,83.6000,72.2333
250,-87.6250,13.6250,84.8667,90.3666,80.1667,91.2333,95.5000,85.0333,94.2000,89.2333,83.1000,83.3667,86.6000,80.1000,84.1000,88.8333,77.1000
251,-87.3750,13.6250,91.6000,95.7667,86.0334,93.8667,98.6333,90.2333,94.6000,96.4333,87.4333,86.4667,90.5334,86.3667,87.9666,94.8666,81.7000
252,-87.1250,13.6250,89.2333,96.2000,88.9667,93.4000,98.9000,92.7333,94.9333,98.4000,90.1000,86.7000,91.6667,86.4334,91.3333,95.1666,81.6000
253,-86.8750,13.6250,87.6333,93.7666,89.0667,91.4334,94.3333,89.8333,93.5000,98.3667,87.4667,87.1667,91.9666,82.1333,87.1333,93.8000,76.7667
254,-86.6250,13.6250,84.0000,93.0000,88.2000,88.7334,93.3000,85.0667,91.5000,94.9333,81.6667,80.8333,84.2667,77.7333,81.6666,81.2000,69.1334
255,-86.3750,13.6250,78.0000,85.5333,81.2333,77.3000,86.1333,80.1000,87.7333,85.6666,79.2667,78.8333,82.4000,67.0333,66.7333,76.0000,60.6000
256,-86.1250,13.6250,70.6666,81.9334,75.8333,69.6000,81.9334,72.0667,80.8000,84.6666,71.5000,71.5333,73.1666,64.5333,59.3333,65.6333,58.9666
257,-85.8750,13.6250,65.3000,78.2666,70.2667,67.7667,72.0000,70.1333,75.9333,81.6667,69.5666,66.8333,75.5333,55.0000,58.3667,64.4000,59.1666
258,-85.6250,13.6250,58.6667,71.7334,66.8333,56.9666,69.6666,69.1666,74.2333,78.4334,64.4667,62.9334,68.2666,54.8000,54.8667,58.3667,58.8000
271,-90.3750,13.8750,81.4667,89.5000,91.0000,86.5667,82.9000,82.3333,91.2333,81.9667,92.1000,81.2666,81.8666,91.2666,85.1667,91.7333,88.1000
272,-90.1250,13.8750,78.8333,85.9334,86.8667,84.8333,80.0000,75.6667,90.2334,76.3334,85.1000,80.6333,74.4667,89.8000,82.6000,84.1666,84.2666
273,-89.8750,13.8750,74.4666,84.5334,83.2000,81.2334,71.2000,72.8333,80.6333,72.6333,73.4000,81.8000,68.2333,89.2333,70.3333,78.5333,77.8334
274,-89.6250,13.8750,66.1000,76.2000,69.7334,67.2000,67.4667,72.1333,73.2334,67.4667,67.7333,71.4667,60.7667,77.1333,62.3666,70.7333,68.1000
275,-89.3750,13.8750,57.4667,70.0333,59.8000,60.5000,64.0334,67.5333,66.2666,61.7666,63.9000,63.8334,59.3000,67.7000,54.7666,58.7000,62.4333
276,-89.1250,13.8750,58.4000,69.5667,60.6000,59.1000,64.5000,64.1667,66.0000,59.9333,60.3334,61.7333,59.3000,66.7000,50.8000,59.0666,63.2333
277,-88.8750,13.8750,61.8333,71.9000,65.4334,61.0334,69.0000,67.6333,72.8000,66.0334,62.3000,62.8666,61.5667,66.6666,58.3667,62.6000,63.8000
278,-88.6250,13.8750,67.4334,74.3333,65.5666,62.5333,70.4000,67.7667,74.3333,67.9333,64.8333,64.3333,64.0334,68.8000,62.5666,67.7000,64.0333
279,-88.3750,13.8750,69.7667,77.5666,70.6334,65.5000,75.3000,71.2000,77.2000,71.5000,64.7666,66.5000,64.2667,70.6000,67.9333,74.7333,63.9334
280,-88.1250,13.8750,75.9000,83.2666,73.5334,74.1667,80.0334,75.8334,81.1000,72.9667,68.1334,70.9000,66.1000,72.5000,73.9667,80.9666,65.6000
281,-87.8750,13.8750,81.5666,86.2666,76.0667,77.3000,80.7666,75.8333,85.0000,78.0000,66.2666,78.9333,80.2000,74.4000,72.9666,80.6000,67.8000
282,-87.6250,13.8750,83.2000,89.6334,78.5333,84.6000,88.7000,84.9333,88.0333,86.2667,75.3333,82.0333,80.9334,75.7000,78.8333,83.6667,72.1667
283,-87.3750,13.8750,85.2000,93.3000,81.5000,91.5333,94.2334,87.4667,93.1334,93.8000,81.2333,83.6000,86.2000,78.0667,83.0667,88.6000,77.0000
284,-87.1250,13.8750,85.1666,92.1000,85.5333,90.4334,95.7000,91.3333,93.8667,98.6000,81.9667,82.3000,88.1333,81.6000,81.4333,87.5000,80.6333
285,-86.8750,13.8750,86.1000,93.8000,83.9333,91.1000,94.3000,87.2334,92.9000,97.0334,80.8000,81.5333,84.1333,75.7334,83.2000,82.8333,75.2333
286,-86.6250,13.8750,81.5000,90.9000,82.4334,83.0666,89.4000,82.4667,89.7667,91.1667,79.4000,80.0667,82.3667,70.5000,70.9666,78.2000,64.9667
287,-86.3750,13.8750,72.5000,86.2000,78.3000,72.0666,84.9334,80.5667,81.0667,88.9667,76.7000,74.8000,76.5333,66.8666,59.5666,69.9667,60.6333
288,-86.1250,13.8750,67.6334,80.5000,77.4000,65.0666,78.5333,69.7667,75.6333,83.9667,69.3000,70.3333,70.7334,57.4666,56.6666,68.4000,58.7667
289,-85.8750,13.8750,62.0333,76.5666,71.0666,66.1333,75.8000,70.1000,76.1667,83.8334,66.9000,71.2667,69.1334,56.9667,57.4333,67.2000,58.8333
290,-85.6250,13.8750,61.0666,74.0333,65.3334,57.3666,71.0333,67.3667,69.0333,78.5333,65.4667,67.5000,65.9666,54.4667,55.8666,61.2667,59.4334
291,-85.3750,13.8750,61.6333,70.8333,60.9667,53.2667,67.4000,63.1667,65.2334,72.9000,60.4000,61.8333,64.0666,50.4333,54.2000,54.8667,57.7667
292,-85.1250,13.8750,57.7666,70.2333,61.0333,52.4000,60.2666,64.5333,61.1000,68.8000,57.8667,58.9000,64.0666,46.3000,55.1667,54.9667,57.7667
301,-91.6250,14.1250,84.8000,88.6667,89.6667,83.7666,78.8667,75.3333,91.2000,82.0000,92.9000,86.4666,76.3667,88.8000,74.6000,90.0000,91.6000
302,-91.3750,14.1250,86.6000,89.3000,90.0333,84.3000,79.9666,81.7333,94.3000,81.3334,90.8334,88.2667,76.9000,89.2000,76.3000,91.2333,91.7334
303,-91.1250,14.1250,86.5667,88.7667,95.2333,84.4666,82.1334,82.6000,95.6667,83.4334,95.1334,88.2666,79.2000,92.8000,86.2333,93.7667,92.0000
304,-90.8750,14.1250,88.6000,90.3334,96.1667,93.0667,86.5000,82.2666,95.8334,91.2667,96.2333,87.9000,84.9000,96.4000,86.7667,97.4333,95.3333
305,-90.6250,14.1250,86.4667,91.1000,95.3334,92.1333,89.3667,81.9000,97.1000,93.7333,94.8667,85.1667,86.3000,98.4667,92.0666,95.8334,92.9333
306,-90.3750,14.1250,84.9333,90.6333,91.2000,88.9666,86.7667,81.3667,89.7333,84.0334,91.3000,83.4334,82.4667,93.3667,84.1000,92.4667,91.8333
307,-90.1250,14.1250,81.1667,88.6667,89.7666,85.5000,80.5000,78.6000,87.9333,77.5667,85.3666,81.2333,74.7667,88.2666,83.7000,87.5667,86.4333
308,-89.8750,14.1250,72.4667,83.8333,80.7333,75.1000,77.0333,70.2000,81.8666,68.8333,76.7667,80.0334,67.1666,78.8000,72.1333,75.1000,79.0666
309,-89.6250,14.1250,68.1667,78.8333,72.5333,66.8667,72.3333,66.0667,75.5334,61.7334,67.1000,70.7000,62.8000,74.6333,64.9667,71.7334,70.0000
310,-89.3750,14.1250,62.4667,72.6333,66.9667,56.9333,67.9333,65.4000,71.0334,61.7333,60.0666,64.6333,59.0000,67.4333,60.5000,63.6333,62.1667
311,-89.1250,14.1250,61.8000,71.7334,67.7000,57.6667,67.1667,63.4666,65.9666,61.0333,58.8666,57.4333,56.8666,64.8000,60.0334,59.9333,60.3333
312,-88.8750,14.1250,61.6333,71.3334,65.3667,59.4333,67.2667,63.1000,73.7666,64.7666,61.5333,62.6666,59.0333,61.6666,54.0000,67.5333,61.0000
313,-88.6250,14.1250,62.4000,72.6667,66.9667,59.2000,75.2334,66.3000,75.4000,65.9000,63.2000,62.7333,60.5666,62.5334,55.8333,67.7667,60.6000
314,-88.3750,14.1250,62.8333,72.5667,66.1000,60.4667,74.4667,69.2666,73.8667,67.2000,63.7666,63.3334,63.8333,61.6667,56.2000,70.7000,61.5333
315,-88.1250,14.1250,64.8000,73.8000,67.8667,62.6333,75.4666,69.4333,73.7000,71.2000,63.5333,63.8000,68.9000,63.4000,60.7000,70.6667,63.6333
316,-87.8750,14.1250,71.2667,81.6333,74.9000,74.2333,79.1334,78.8333,77.6334,79.7000,64.8333,70.1333,74.9667,66.1334,65.1000,73.9000,67.6333
318,-87.3750,14.1250,82.0333,91.0667,77.0000,87.8666,89.4000,81.3333,86.9666,94.2000,76.6333,81.3666,85.5000,73.9333,73.9333,79.6666,76.1666
319,-87.1250,14.1250,82.0333,89.7666,77.7000,89.5000,93.7000,87.7000,86.6667,97.4000,81.3333,83.5333,86.4334,75.1000,74.6000,82.2333,76.0000
320,-86.8750,14.1250,78.4334,88.6666,76.0667,87.4334,88.8667,87.0667,85.1000,93.7333,79.5333,82.4334,82.3000,70.1333,73.0334,80.6666,71.9666
321,-86.6250,14.1250,76.1000,87.5000,74.0667,80.1000,89.0333,82.1000,81.0333,91.4333,77.3334,80.5000,82.0334,66.4334,66.9667,77.4333,68.4334
322,-86.3750,14.1250,70.7000,83.2334,74.1000,75.9333,80.2667,79.7333,77.4333,91.2333,76.6667,78.2000,71.9000,56.9333,60.5000,69.6333,65.9000
323,-86.1250,14.1250,69.9000,78.9666,74.8667,65.8333,76.7000,73.6334,74.8333,87.0000,67.8667,72.8000,71.5666,53.8000,58.0667,68.5000,61.6333
324,-85.8750,14.1250,65.7334,74.1667,74.9334,56.7334,75.0000,68.7666,68.4000,77.2666,69.6666,63.3000,68.2000,49.8000,56.6334,61.2667,60.8333
325,-85.6250,14.1250,63.6333,71.0666,68.7667,55.1666,71.2333,63.2666,65.4000,77.9667,65.5000,61.2000,63.4666,47.6000,57.8000,60.8667,58.0000
326,-85.3750,14.1250,60.4333,71.5000,62.3000,53.6333,63.3000,62.5000,59.7000,67.8667,60.9000,56.8667,58.7000,44.0334,54.3334,61.4667,54.8000
327,-85.1250,14.1250,56.7000,68.5333,57.6334,53.9333,57.3666,55.6000,59.3667,65.7000,56.6334,55.3000,58.1667,41.3333,51.5667,57.2333,52.9667
328,-84.8750,14.1250,49.6333,60.4333,55.5000,49.8667,56.0333,58.9666,52.3000,58.7000,54.0333,50.5667,58.0000,37.0000,46.9000,57.0666,51.5666
337,-91.8750,14.3750,83.9334,87.6333,89.7666,85.6666,81.1000,74.7667,91.0000,83.1000,92.2334,83.5000,77.9334,89.7000,73.5333,90.6000,89.9667
338,-91.6250,14.3750,83.7667,88.8333,90.4000,83.9000,79.7000,75.3333,91.9666,79.7000,92.2666,84.1000,76.5000,88.8000,71.8667,87.9333,90.1333
339,-91.3750,14.3750,84.5000,89.2667,87.3000,84.6334,81.1000,75.5334,89.0666,79.4000,89.7333,84.2334,76.2000,89.1333,74.9333,87.6333,89.8000
340,-91.1250,14.3750,85.0334,89.2334,87.5000,83.7000,80.2334,80.7666,90.2666,84.7333,92.3666,85.1667,77.5333,91.7000,77.0667,89.8667,90.1666
341,-90.8750,14.3750,85.4334,90.3000,95.8000,86.7333,88.4000,82.1334,96.4666,93.5667,92.4000,86.1667,82.0000,93.3666,87.0666,98.1666,94.4000
342,-90.6250,14.3750,87.3000,90.3334,94.9000,88.9667,89.8000,83.7667,97.0333,92.6000,93.6333,85.1333,86.1666,96.3000,90.4666,98.7000,93.9333
343,-90.3750,14.3750,85.0667,91.2333,93.8666,88.9333,89.1333,82.8334,92.5666,87.1000,88.7333,82.8667,81.2667,93.4667,82.6000,96.0000,90.8666
344,-90.1250,14.3750,78.8666,89.7334,91.8000,85.8000,82.5667,78.9667,88.1000,79.7667,80.8000,82.8333,74.7667,90.2667,82.0334,90.7000,84.4000
345,-89.8750,14.3750,72.1000,82.3333,79.0000,72.0333,78.6333,71.3667,82.6000,71.5667,73.8333,77.3333,69.0334,80.9000,71.8333,81.4333,75.5666
346,-89.6250,14.3750,67.7334,78.8000,72.7333,68.1334,76.2667,65.8000,75.1333,67.3000,67.8667,70.6666,63.0333,74.6667,68.4000,72.6667,72.0000
347,-89.3750,14.3750,65.3000,71.5333,66.8667,61.8000,71.7000,64.3333,72.0333,64.0334,58.9666,69.2666,57.0333,65.6334,61.6000,66.0333,63.7333
348,-89.1250,14.3750,63.2667,69.9333,67.7000,60.7666,72.2000,64.4667,69.2333,66.2000,57.6666,61.7000,57.1000,63.8333,59.6333,66.0334,61.9000
349,-88.8750,14.3750,63.3334,72.1334,67.5000,60.3000,72.3667,65.2000,73.1334,70.3333,61.5666,62.5000,61.1334,61.8000,57.5000,68.1666,63.3666
350,-88.6250,14.3750,61.0667,73.3000,66.2333,61.9000,75.7000,65.7667,75.5666,69.6667,62.5000,63.6667,63.6000,61.8000,56.0000,68.1667,61.9667
351,-88.3750,14.3750,61.0667,71.6000,66.1333,61.6000,70.9667,68.9333,70.1000,64.6334,60.5333,62.7000,60.6000,61.3334,51.1000,67.0334,61.2000
352,-88.1250,14.3750,61.2667,71.7000,64.2667,62.2333,71.9333,68.0667,69.5333,68.6000,58.1333,62.5667,58.1667,56.7000,50.0334,68.5333,61.2000
353,-87.8750,14.3750,63.2333,69.9667,70.9667,65.7334,75.6333,71.8667,71.5667,73.9667,65.2000,62.5000,64.0000,56.7000,55.6334,68.6666,58.6334
355,-87.3750,14.3750,71.1667,83.3000,75.7333,78.1000,83.0333,81.1667,79.8000,88.1333,72.9000,71.6666,72.8667,66.4334,62.1000,73.3666,69.1000
356,-87.1250,14.3750,75.9000,84.9333,76.3000,80.5333,91.0333,86.8000,81.1667,93.7667,75.1333,79.2333,79.2000,66.9334,66.5667,78.1666,73.1667
357,-86.8750,14.3750,74.0000,85.3000,75.2666,84.7667,85.0667,81.9333,79.9667,91.9000,73.7000,77.7000,77.4333,64.9000,64.8000,76.7333,70.3000
364,-85.1250,14.3750,54.9666,60.7667,57.0333,52.8667,60.3000,58.4667,58.8333,69.4667,61.3000,53.4000,57.5000,41.2000,48.4000,60.4000,55.0000
374,-92.1250,14.6250,85.0334,88.0667,89.4000,86.0000,80.0666,73.3000,88.0000,80.5000,87.3000,86.3666,76.5666,88.4334,71.9333,90.1334,89.3000
375,-91.8750,14.6250,85.4000,89.3000,87.7333,84.0000,78.8667,74.3666,85.7667,80.2333,90.1666,86.8667,77.7000,89.6000,68.9000,88.7666,89.7333
376,-91.6250,14.6250,85.3000,88.1000,83.8667,80.9000,80.2667,75.6333,85.8000,79.7667,91.1000,82.3333,77.6334,89.8667,71.6666,88.7000,88.6667
377,-91.3750,14.6250,83.3000,84.3000,82.5334,81.3666,78.0000,71.6000,86.5667,70.3666,87.5666,83.3667,75.0000,91.0000,68.8000,86.0333,83.7000
378,-91.1250,14.6250,79.7000,85.3000,80.8333,82.0667,79.6667,71.4000,82.0334,71.1333,81.7667,79.8000,74.9333,85.5000,73.3000,86.9667,83.5667
379,-90.8750,14.6250,80.1000,87.7667,87.6333,84.9667,83.1667,76.1000,89.2333,83.0000,81.4666,80.6333,78.4333,85.4000,75.8667,93.8000,87.1334
380,-90.6250,14.6250,82.3334,87.9000,90.0000,85.1000,86.2666,79.4666,91.9667,85.2666,84.9666,80.0333,78.3000,85.3667,77.5000,91.4333,91.2333
381,-90.3750,14.6250,82.9000,87.8333,88.4000,84.2667,86.2667,79.9666,91.8333,84.8000,81.2333,79.0666,78.2667,88.5000,76.4667,91.9000,85.5333
382,-90.1250,14.6250,78.3667,85.9667,87.3333,82.8667,83.2000,76.9666,86.9667,81.3333,79.9333,85.7333,74.7333,92.3333,76.8000,88.3667,82.8334
383,-89.8750,14.6250,73.0000,82.8000,82.4000,71.9333,78.4000,71.1000,79.6334,74.2667,72.9333,77.6333,67.7666,82.2333,71.9666,84.4000,74.7666
384,-89.6250,14.6250,69.8333,78.9334,73.0667,70.0000,76.3667,66.9000,74.6333,73.9334,66.5333,75.5667,65.3667,74.9667,68.0667,80.2666,72.3333
385,-89.3750,14.6250,67.2667,69.2333,69.3000,65.1333,71.4667,63.6666,70.3000,71.5333,61.9666,69.5000,57.3000,63.6667,62.6667,70.1333,65.4667
386,-89.1250,14.6250,64.2667,67.9666,66.0000,65.0666,72.2000,67.6667,72.4000,71.6333,62.6667,61.5333,59.1667,63.9000,60.1666,70.5000,66.7333
387,-88.8750,14.6250,66.3667,75.1666,66.5000,66.1334,78.7667,69.2000,75.5000,73.4667,67.7333,63.5333,66.1000,67.2333,58.6333,69.7000,64.3666
388,-88.6250,14.6250,62.0000,74.4000,65.9666,66.1667,78.6667,68.9000,73.9000,74.1333,64.9667,64.2000,66.5666,67.5667,56.8666,67.3667,60.8000
389,-88.3750,14.6250,57.2000,66.4667,63.0667,61.4333,67.6334,68.6334,68.2333,72.6000,58.0666,60.8667,58.7000,56.7000,51.8000,63.7333,58.3667
390,-88.1250,14.6250,57.5000,64.9000,59.9334,61.9000,66.4667,67.9666,66.7000,73.6667,57.2333,58.2000,58.7333,55.3667,49.5000,60.0334,58.6666
394,-87.1250,14.6250,73.3333,78.2000,73.2333,77.6000,85.4667,74.1667,78.3667,88.2000,68.9000,70.6667,70.5666,61.3666,58.3000,74.9666,67.3000
395,-86.8750,14.6250,73.5334,78.8667,71.9666,76.7667,84.4000,76.7666,77.9334,91.6334,70.5666,71.9000,68.6000,56.7333,54.9667,74.6333,66.8334
413,-92.1250,14.8750,84.4334,87.3000,90.4334,85.1334,79.8333,77.5333,86.1000,78.3333,83.5667,85.3666,76.9667,87.7334,76.2000,89.7334,85.2666
414,-91.8750,14.8750,85.3666,88.1000,85.9667,80.8667,81.1667,74.2666,81.5334,79.6334,89.9333,84.5334,76.3000,88.1334,72.6000,92.6667,85.4667
415,-91.6250,14.8750,85.2667,82.9000,80.4666,81.7333,79.6334,71.3667,82.0334,71.9666,87.9334,82.8333,75.9667,90.2000,72.4667,84.5333,84.4666
416,-91.3750,14.8750,78.3334,80.4000,80.2667,77.6334,75.2000,64.5000,77.1667,69.3333,82.1667,78.1000,73.0000,81.4667,68.5666,80.3000,78.1000
417,-91.1250,14.8750,76.3667,75.5000,77.0334,74.4334,75.0334,64.1333,76.4667,66.9334,76.5334,76.6000,69.4000,80.2000,65.9334,77.2666,71.7667
418,-90.8750,14.8750,74.9000,80.8000,79.8334,74.0333,78.6667,70.3000,75.9000,73.5333,74.7334,76.5333,68.0666,80.0667,73.7334,85.7667,73.0666
419,-90.6250,14.8750,75.3333,82.5000,80.0667,77.4667,78.1333,71.5333,81.1667,76.3000,77.6000,76.0000,69.2667,80.3333,74.8333,84.9333,80.1000
420,-90.3750,14.8750,80.0000,85.5667,83.2666,80.3667,81.0000,77.3334,90.1000,81.3667,78.1333,79.7667,74.1333,87.2667,75.8333,90.6000,80.8000
421,-90.1250,14.8750,75.8333,85.1667,86.2667,82.3000,80.6333,77.8333,86.2667,80.7000,73.6666,81.7334,71.9667,87.0334,77.9667,89.4000,80.5000
422,-89.8750,14.8750,71.4000,78.3333,76.4000,71.4667,75.4667,71.0000,77.5667,74.6333,66.8667,77.5000,64.9666,83.8000,71.0334,82.2333,74.9334
423,-89.6250,14.8750,68.3000,73.4667,67.0000,68.9333,75.1000,67.3667,73.6666,78.6000,64.8334,76.5000,62.3000,71.4334,65.4333,76.0333,72.3000
424,-89.3750,14.8750,64.9667,67.7000,68.7666,67.7000,75.0667,62.9333,70.2333,75.1000,62.7000,70.7000,58.4667,62.4667,60.9666,68.1333,66.0000
425,-89.1250,14.8750,63.4000,67.4667,66.8333,63.6333,73.9000,64.9000,71.3333,74.9667,58.2000,66.2333,58.7667,62.3000,59.4000,68.9000,66.1667
426,-88.8750,14.8750,62.7000,73.7000,67.1000,66.1000,83.2667,73.1333,71.0666,74.4000,64.5000,62.5000,65.3667,67.2333,58.8000,68.0333,60.7000
427,-88.6250,14.8750,58.8333,70.8000,66.6667,66.1333,78.7000,70.0000,68.9666,73.3000,63.5334,61.3333,64.1000,65.3667,58.4333,67.3000,60.6666
433,-87.1250,14.8750,68.7666,74.3334,71.8666,69.7667,78.6000,67.8666,74.7333,86.8667,68.9667,62.9000,62.3667,57.6667,55.8333,73.8000,66.9667
454,-91.8750,15.1250,78.2666,81.1334,82.6333,80.9667,76.9667,71.7667,81.4000,69.1667,82.6334,78.7000,76.5000,80.6333,70.0000,83.3667,82.0000
455,-91.6250,15.1250,74.9334,77.7000,76.6000,71.5667,76.0667,68.4334,76.0667,63.7334,79.7667,76.7000,73.5333,77.7666,65.8333,80.2000,78.0666
456,-91.3750,15.1250,65.1334,71.3667,72.8334,66.3000,67.7000,58.3000,68.2334,65.5667,74.0000,70.5667,66.7000,70.6000,62.9667,74.6000,73.0000
457,-91.1250,15.1250,62.4667,69.3000,72.0667,66.2000,67.7667,59.6000,65.2333,64.4667,72.0333,68.9666,63.1334,68.9666,65.7000,70.3000,68.5333
458,-90.8750,15.1250,62.5666,74.8333,78.8000,69.2333,73.2000,62.7667,75.4000,67.5667,72.8334,70.9000,62.7667,72.1666,68.6333,80.9667,71.9333
459,-90.6250,15.1250,71.3000,77.2000,79.7667,75.1000,75.7000,68.8000,78.0000,73.4334,74.3667,73.5000,64.5333,76.4333,71.3667,83.9666,70.1334
460,-90.3750,15.1250,76.5333,83.1000,83.6667,83.1333,80.9333,77.9333,84.8667,80.0666,74.9333,77.3000,68.1667,90.2000,81.2000,89.7667,79.6334
461,-90.1250,15.1250,75.8667,81.0667,82.0667,75.9667,81.0000,73.9667,84.8000,80.1334,68.9666,79.0000,67.2667,83.9334,82.0667,87.7000,80.6000
462,-89.8750,15.1250,68.3667,69.3667,68.1333,68.2333,72.6667,68.7666,71.4667,75.7000,63.4666,70.2334,59.3667,70.5666,62.4334,65.9000,64.6667
463,-89.6250,15.1250,62.1666,62.8667,64.6000,64.5666,69.5334,69.7667,69.0667,77.3000,60.9000,62.6667,58.7333,65.7000,59.9000,65.9333,64.6000
464,-89.3750,15.1250,60.1333,64.1000,66.2667,66.7667,72.2334,69.9333,67.7666,77.1333,62.4667,62.8334,58.1000,63.2000,58.5667,67.6000,69.2000
466,-88.8750,15.1250,55.1333,64.3000,63.2667,67.6667,73.3333,68.5667,65.5667,75.5667,63.8000,61.5667,61.1000,62.4333,56.7000,64.6000,63.5333
493,-92.1250,15.3750,75.1334,80.1000,78.8333,78.3666,76.1334,70.0333,80.4333,68.4666,77.6667,73.6000,72.7667,79.9000,68.3000,77.3666,75.8333
494,-91.8750,15.3750,69.9000,75.9334,70.9333,71.0334,71.0334,63.1666,69.0000,62.4000,76.5334,75.7000,69.6333,69.6334,64.8000,75.2000,72.5334
495,-91.6250,15.3750,61.0666,67.0667,65.6334,60.6333,63.3333,56.6333,66.7333,58.1000,73.8667,68.8000,64.5666,60.2667,62.2667,65.3000,65.8000
496,-91.3750,15.3750,56.6000,60.4334,66.5000,56.5667,60.4334,54.4667,61.4667,59.3333,67.3334,61.5334,62.0000,54.8000,56.8667,59.5667,63.7000
497,-91.1250,15.3750,54.7667,59.4000,65.5333,58.5000,59.7000,55.5000,61.3333,59.5333,64.5000,63.5667,61.1000,59.0000,54.9333,58.8667,63.7000
498,-90.8750,15.3750,61.9333,72.6667,80.3333,68.9000,74.4333,62.0000,71.2334,68.0000,71.8667,70.2000,63.8666,69.7666,67.6666,71.5667,66.8667
533,-91.8750,15.6250,59.1333,68.2667,67.4666,60.2000,62.4334,59.1333,66.2000,59.4000,70.6333,69.0667,66.7666,57.9333,61.3000,64.0333,67.8333
534,-91.6250,15.6250,54.7000,57.2666,60.0334,53.0333,57.0667,55.5667,58.9000,56.6667,66.8334,62.0000,62.3333,46.3667,52.5667,50.0667,59.7666
535,-91.3750,15.6250,51.6000,48.0000,58.4667,52.5000,52.5667,53.4334,55.2333,54.3000,58.7000,56.5000,54.0666,42.8000,44.9667,49.1334,57.4000
536,-91.1250,15.6250,52.0000,49.9334,58.5000,56.4000,54.1667,52.5667,56.9333,60.8667,59.0000,58.1667,55.9667,51.8333,51.1334,50.0667,58.1666
537,-90.8750,15.6250,64.1667,72.0666,76.7000,70.0000,67.5333,63.3000,65.8000,65.5666,70.5000,68.4000,61.2333,62.7333,66.4666,64.4000,66.8000
571,-91.6250,15.8750,54.5000,55.4667,68.4667,58.6000,55.6666,55.1000,57.5333,56.9000,64.6667,63.0333,59.4667,48.7334,48.4667,55.0333,61.5333
572,-91.3750,15.8750,52.6000,52.0000,60.2333,53.8666,52.4333,51.6333,55.8000,57.7000,56.9333,61.1333,55.4666,45.3000,48.4000,51.2334,58.3667
573,-91.1250,15.8750,56.2000,51.6333,66.5000,55.3666,54.9333,60.1334,55.3000,62.5334,56.4667,64.1334,58.3667,51.0000,48.2667,54.5666,58.6000
574,-90.8750,15.8750,65.8000,68.5667,77.6667,70.6333,69.2000,63.9333,69.1666,68.1666,69.3333,66.1333,63.7666,61.1333,66.6000,62.3334,66.4000
