ID,Lon,Lat,onset_dy,p-onset_dy,end_dy,p-end_dy,duration,p-duration,intensity,p-intensity,min,p-min
321,-86.6250,14.1250,-1.7996,0.4703,3.3826,0.0884,5.1822,0.0884,0.2516,0.3343,-0.7628,0.0076
322,-86.3750,14.1250,-1.5238,0.5321,2.8137,0.2805,4.3374,0.2115,0.1730,0.7764,-0.7515,0.0146
323,-86.1250,14.1250,-1.6431,0.4265,2.7403,0.2560,4.3834,0.1118,0.1712,0.8203,-0.8017,0.0268
324,-85.8750,14.1250,-1.0875,0.6909,1.0458,0.6496,2.1333,0.3942,0.0946,0.8203,-0.7833,0.0468
325,-85.6250,14.1250,-1.6388,0.3635,0.3356,0.6909,1.9744,0.3343,0.0792,0.6496,-0.7829,0.0783
326,-85.3750,14.1250,-2.3644,0.2805,1.9058,0.2560,4.2702,0.1398,0.2165,0.3635,-0.9404,0.0609
327,-85.1250,14.1250,-2.3667,0.3066,1.9104,0.4603,4.2771,0.2805,0.2154,0.4265,-0.9684,0.0995
328,-84.8750,14.1250,-1.6147,0.4265,3.5732,0.1252,5.1879,0.2115,0.3639,0.1556,-1.1439,0.0995
337,-91.8750,14.3750,-1.9333,0.5701,2.4552,0.0995,4.3885,0.1252,0.5724,0.3343,-1.1400,0.0535
338,-91.6250,14.3750,-2.4021,0.3635,3.1525,0.0608,5.5545,0.0783,0.6684,0.2115,-1.2869,0.0409
339,-91.3750,14.3750,-2.2149,0.4265,3.2215,0.0884,5.4364,0.0783,0.7474,0.1914,-1.3942,0.0231
340,-91.1250,14.3750,-2.3985,0.3942,3.6728,0.0884,6.0713,0.0535,0.7506,0.2115,-1.4170,0.0199
341,-90.8750,14.3750,-2.4602,0.1914,3.2715,0.0884,5.7316,0.0609,0.6041,0.3343,-1.4477,0.0199
342,-90.6250,14.3750,-2.3431,0.1397,3.0593,0.0691,5.4024,0.0609,0.5554,0.4955,-1.3980,0.0199
343,-90.3750,14.3750,-1.9185,0.3942,2.8482,0.1252,4.7667,0.1118,0.5246,0.2560,-1.3140,0.0146
344,-90.1250,14.3750,-2.2019,0.3066,2.5015,0.1728,4.7034,0.0995,0.5397,0.2115,-1.3073,0.0171
345,-89.8750,14.3750,-2.6956,0.2330,3.4284,0.1118,6.1239,0.0691,0.6376,0.0995,-1.4285,0.0309
346,-89.6250,14.3750,-2.9578,0.1728,3.8091,0.0783,6.7668,0.0535,0.6015,0.1118,-1.4058,0.0309
347,-89.3750,14.3750,-3.6588,0.1252,5.2472,0.0199,8.9060,0.0171,0.7454,0.0309,-1.5486,0.0146
348,-89.1250,14.3750,-4.1060,0.0409,4.5964,0.0356,8.7024,0.0125,0.6777,0.0535,-1.4604,0.0231
349,-88.8750,14.3750,-3.5075,0.0783,3.2161,0.0884,6.7236,0.0268,0.5500,0.0783,-1.3010,0.0231
350,-88.6250,14.3750,-3.4347,0.0468,3.2438,0.0691,6.6785,0.0356,0.5510,0.0884,-1.3223,0.0231
351,-88.3750,14.3750,-2.5600,0.1251,4.0021,0.0268,6.5620,0.0309,0.5033,0.0995,-1.3549,0.0231
352,-88.1250,14.3750,-2.7964,0.0995,3.4319,0.0468,6.2284,0.0691,0.4683,0.1118,-1.3360,0.0146
353,-87.8750,14.3750,-2.4407,0.1556,5.8506,0.0054,8.2913,0.0064,0.6247,0.0609,-1.3740,0.0076
355,-87.3750,14.3750,-0.9458,1.0000,5.6653,0.0125,6.6111,0.0409,0.4924,0.1118,-1.0748,0.0064
356,-87.1250,14.3750,-0.6521,0.7764,4.8364,0.0409,5.4885,0.0691,0.3421,0.2330,-0.8819,0.0064
357,-86.8750,14.3750,-1.3503,0.7547,4.4056,0.0356,5.7559,0.0884,0.2933,0.3066,-0.8389,0.0064
364,-85.1250,14.3750,-1.6865,0.5701,2.4944,0.2805,4.1809,0.2560,0.2695,0.2115,-0.9981,0.0884
374,-92.1250,14.6250,-2.0971,0.5321,3.5419,0.0356,5.6390,0.0609,0.6064,0.4603,-1.1460,0.0309
375,-91.8750,14.6250,-2.6747,0.3635,3.4499,0.0995,6.1246,0.1118,0.7012,0.3635,-1.4699,0.0231
376,-91.6250,14.6250,-2.5427,0.3942,3.8665,0.0995,6.4092,0.1398,0.6770,0.3635,-1.5482,0.0356
377,-91.3750,14.6250,-2.7058,0.3942,3.6663,0.1475,6.3721,0.1252,0.5977,0.3343,-1.4706,0.0231
378,-91.1250,14.6250,-2.3718,0.4265,4.7526,0.0468,7.1244,0.0468,0.5844,0.3942,-1.4173,0.0146
379,-90.8750,14.6250,-1.3795,0.7333,3.3085,0.0783,4.6880,0.1728,0.3339,0.5321,-1.2095,0.0146
380,-90.6250,14.6250,-1.5021,0.5321,3.3807,0.0782,4.8827,0.1640,0.3628,0.5321,-1.2049,0.0199
381,-90.3750,14.6250,-2.2682,0.3635,3.3535,0.0884,5.6217,0.1118,0.4828,0.2330,-1.3010,0.0106
382,-90.1250,14.6250,-2.0021,0.4954,3.3282,0.1398,5.3303,0.0884,0.5855,0.1914,-1.4305,0.0125
383,-89.8750,14.6250,-2.3438,0.3202,3.1672,0.0937,5.5110,0.0884,0.6405,0.0884,-1.6055,0.0268
384,-89.6250,14.6250,-2.2241,0.3343,3.5933,0.0783,5.8174,0.0995,0.6697,0.0884,-1.6538,0.0268
385,-89.3750,14.6250,-2.8885,0.1728,4.9969,0.0231,7.8855,0.0268,0.6401,0.0884,-1.6026,0.0199
386,-89.1250,14.6250,-3.0819,0.1914,4.3935,0.0356,7.4754,0.0309,0.5229,0.1556,-1.4208,0.0231
387,-88.8750,14.6250,-3.6585,0.0609,3.2181,0.0995,6.8766,0.0409,0.4094,0.1914,-1.2176,0.0231
388,-88.6250,14.6250,-3.6446,0.0783,3.1024,0.0608,6.7470,0.0146,0.3844,0.2560,-1.2373,0.0146
389,-88.3750,14.6250,-2.6137,0.1118,3.6420,0.0309,6.2557,0.0146,0.3828,0.1914,-1.4172,0.0231
390,-88.1250,14.6250,-1.5735,0.5321,3.9174,0.0125,5.4909,0.0356,0.3384,0.3066,-1.4514,0.0231
394,-87.1250,14.6250,-0.8576,0.8203,4.9409,0.0356,5.7985,0.0995,0.3472,0.3635,-1.0396,0.0064
395,-86.8750,14.6250,-0.8282,1.0000,4.3938,0.1556,5.2220,0.1475,0.3149,0.3942,-0.9747,0.0090
413,-92.1250,14.8750,-2.4039,0.3633,2.7554,0.0783,5.1593,0.0535,0.4946,0.5321,-1.0556,0.0171
414,-91.8750,14.8750,-2.2113,0.4603,2.9111,0.0609,5.1224,0.1118,0.6398,0.4265,-1.4851,0.0171
415,-91.6250,14.8750,-2.7485,0.2805,3.8453,0.0356,6.5939,0.0468,0.6546,0.4603,-1.6581,0.0106
416,-91.3750,14.8750,-2.2969,0.5701,4.6571,0.0309,6.9540,0.0691,0.5960,0.4265,-1.6256,0.0125
417,-91.1250,14.8750,-2.6359,0.2330,4.8650,0.0090,7.5008,0.0054,0.4489,0.4955,-1.4470,0.0125
418,-90.8750,14.8750,-2.6812,0.1914,4.0022,0.0309,6.6834,0.0231,0.3951,0.6092,-1.3441,0.0090
419,-90.6250,14.8750,-1.7925,0.6092,4.5198,0.0268,6.3123,0.0356,0.4065,0.5701,-1.2801,0.0090
420,-90.3750,14.8750,-2.6290,0.2115,3.7949,0.0609,6.4239,0.0356,0.6208,0.1556,-1.4494,0.0064
421,-90.1250,14.8750,-1.5985,0.4603,4.7567,0.0468,6.3552,0.0231,0.6749,0.0609,-1.5770,0.0038
422,-89.8750,14.8750,-1.8419,0.5701,3.5908,0.0409,5.4326,0.0783,0.5956,0.1118,-1.7446,0.0199
423,-89.6250,14.8750,-2.0609,0.3066,4.0111,0.0691,6.0720,0.0691,0.5951,0.1118,-1.8062,0.0231
424,-89.3750,14.8750,-2.8956,0.1252,4.4191,0.0171,7.3147,0.0231,0.5889,0.1728,-1.7337,0.0171
425,-89.1250,14.8750,-3.4978,0.0783,4.7588,0.0076,8.2566,0.0146,0.5444,0.1252,-1.5886,0.0125
426,-88.8750,14.8750,-3.1467,0.1398,3.6756,0.0309,6.8222,0.0171,0.4193,0.2115,-1.3498,0.0106
427,-88.6250,14.8750,-3.5715,0.1252,3.5038,0.0309,7.0752,0.0135,0.3897,0.2330,-1.3610,0.0106
433,-87.1250,14.8750,-1.2260,0.8203,5.3756,0.0231,6.6015,0.0609,0.3163,0.4265,-1.1137,0.0090
454,-91.8750,15.1250,-1.4715,0.8203,3.5863,0.0409,5.0578,0.1398,0.4958,0.5321,-1.3189,0.0146
455,-91.6250,15.1250,-2.1345,0.6092,5.2525,0.0125,7.3870,0.0409,0.7161,0.4265,-1.7343,0.0090
456,-91.3750,15.1250,-2.4555,0.4326,5.7610,0.0199,8.2165,0.0171,0.7390,0.2560,-1.9104,0.0076
457,-91.1250,15.1250,-2.8726,0.1398,5.7043,0.0146,8.5769,0.0038,0.8244,0.1398,-2.0121,0.0064
458,-90.8750,15.1250,-2.3944,0.4603,6.8684,0.0146,9.2627,0.0064,0.8481,0.1398,-1.9764,0.0076
459,-90.6250,15.1250,-2.2297,0.6092,6.9147,0.0059,9.1444,0.0015,0.7765,0.1398,-1.7865,0.0064
460,-90.3750,15.1250,-2.0868,0.4603,5.1665,0.0268,7.2533,0.0076,0.8016,0.1118,-1.6755,0.0045
461,-90.1250,15.1250,-1.9386,0.4265,5.0827,0.0535,7.0213,0.0268,0.8084,0.0468,-1.7904,0.0064
462,-89.8750,15.1250,-2.7502,0.2455,4.5863,0.0199,7.3366,0.0231,0.8705,0.0535,-2.3056,0.0090
463,-89.6250,15.1250,-2.7292,0.2805,5.2788,0.0076,8.0080,0.0199,0.8585,0.0468,-2.4010,0.0106
464,-89.3750,15.1250,-2.4762,0.1914,5.2600,0.0090,7.7362,0.0231,0.6540,0.1398,-2.0170,0.0106
466,-88.8750,15.1250,-3.0981,0.0884,4.6535,0.0076,7.7516,0.0054,0.5569,0.0884,-1.7032,0.0054
493,-92.1250,15.3750,-3.0532,0.1118,3.1920,0.0535,6.2451,0.0609,0.4687,0.3635,-1.1901,0.0146
494,-91.8750,15.3750,-2.2118,0.1252,4.8444,0.0309,7.0562,0.0468,0.6016,0.3942,-1.5147,0.0090
495,-91.6250,15.3750,-1.8311,0.2805,6.1350,0.0146,7.9662,0.0171,0.7671,0.1914,-1.9511,0.0064
496,-91.3750,15.3750,-2.2779,0.0884,6.1921,0.0171,8.4701,0.0090,0.7578,0.1914,-2.2104,0.0090
497,-91.1250,15.3750,-1.8819,0.1728,7.0603,0.0146,8.9422,0.0106,0.8825,0.1556,-2.3698,0.0090
498,-90.8750,15.3750,-2.0227,0.7764,5.9008,0.0171,7.9236,0.0199,0.8664,0.1556,-2.2077,0.0064
533,-91.8750,15.6250,-2.5097,0.0995,5.5841,0.0146,8.0938,0.0125,0.8453,0.1728,-1.9737,0.0064
534,-91.6250,15.6250,-1.6343,0.3066,7.2075,0.0076,8.8419,0.0090,0.9395,0.1398,-2.4091,0.0045
535,-91.3750,15.6250,-0.4663,0.9547,6.9526,0.0064,7.4190,0.0171,1.1868,0.0691,-3.0293,0.0090
536,-91.1250,15.6250,-0.9111,0.8647,7.7352,0.0054,8.6463,0.0054,1.2915,0.0609,-3.1495,0.0064
537,-90.8750,15.6250,-1.5173,0.9547,6.1209,0.0171,7.6381,0.0199,0.9759,0.1398,-2.5543,0.0054
571,-91.6250,15.8750,-0.7708,0.9547,6.4879,0.0125,7.2586,0.0231,0.8962,0.1398,-2.3449,0.0054
572,-91.3750,15.8750,-0.7967,1.0000,6.3472,0.0106,7.1439,0.0106,1.2105,0.0691,-3.0434,0.0054
573,-91.1250,15.8750,-0.4396,0.8647,6.7617,0.0038,7.2013,0.0090,1.1250,0.0468,-3.0039,0.0064
574,-90.8750,15.8750,-0.9745,1.0000,6.6056,0.0170,7.5802,0.0309,1.0694,0.1118,-2.7006,0.0045
